iHLD LoP ID,Nama Proyek,Port Plan,Port Real,Total BOQ,Capex per Port,Area TSEL,Regional TSEL,Branch TSEL,PT,Mitra,Prioritas per Branch,Cek WO,Flag,cek go live 1 sept,cek drop PT2,flag,Bracnh Fokus,Prioritas 20 Branch,Cek 115K,Status Kontruksi,Status Material,Plan K12,Plan K24,Plan ETA,Plan GL,Grouping Kendala,Keterangan,,Status GD TA,Status GL,Plan GL xl,Keterangan,PORT AANWIJZING,NILAI WO+IZIN/QE+REDESAIN,CPP
11450050,SMS PT2 PGA FB D04 PAGAR ALAM 16213,8,  -   ,2763256,345407,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,127,9. PT2/Batch 2,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
11450124,SMS PT2 PGA FD D09 PAGAR ALAM 10005,8,  -   ,2763256,345407,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,126,9. PT2/Batch 2,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12010698,SMS PT2 ODC PGA FJ 250_-1789_3686,8,  -   ,3027681,378.460.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,125,9. PT2/Batch 2,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12010867,SMS PT2 ODC PGA LAHAT_47049,8,  -   ,3027681,378.460.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,124,9. PT2/Batch 2,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12025581,SMS PT2 PGA FB D04 PAGAR ALAM_37781,8,  -   ,3027681,378.460.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,123,9. PT2/Batch 2,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12101312,SMS PT2 ODC PGA FG D02 LAHAT 109088,8,  -   ,2453815,306.726.875,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,122,9. PT2/Batch 2,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12127122,SMS PT2 PGA FG D04 250_-1777_3682,8,  -   ,3027681,378.460.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,121,9. PT2/Batch 2,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12131988,SMS PT2 PGA FG D02 LAHAT_82784,8,  -   ,3027681,378.460.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,120,9. PT2/Batch 2,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12132509,SMS SMS PT2 PGA FG D02 LAHAT_65015,8,  -   ,3027681,378.460.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,119,9. PT2/Batch 2,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12132594,SMS PT2 PGA FG D03 LAHAT_168392,8,  -   ,3027681,378.460.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,118,9. PT2/Batch 2,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12356735,SMS PT2 PGA FG D03 PAGAR ALAM_533,8,  -   ,3027681,378.460.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,117,9. PT2/Batch 2,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12992272,SMS PT2 PGA FG D02 LAHAT_28503,8,  -   ,3027681,378.460.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,116,9. PT2/Batch 2,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12004574,SMS PT2 SPP FU D02 250_-1451_3575,8,  -   ,3027681,378.460.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,115,9. PT2/Batch 2,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12002656,SMS PT2 TMO FJ D01 MUSI RAWAS_91363,8,  -   ,3027681,378.460.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,114,9. PT2/Batch 2,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12002792,SMS PT2 TMO FF D03 250_-1354_3588,8,  -   ,3027681,378.460.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,113,9. PT2/Batch 2,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12093282,SMS TMO FB D03 MUSI RAWAS_134686_H2_2025,8,  -   ,3027681,378.460.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,112,9. PT2/Batch 2,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12102706,SMS PT2 ODC TMO FF D01 MUSI RAWAS 126074,8,  -   ,2453815,306.726.875,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,111,9. PT2/Batch 2,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12004341,SMS PT2 TSS FD D01 EMPAT LAWANG 400,8,  -   ,3027681,378.460.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,110,9. PT2/Batch 2,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12004509,SMS PT2 TSS FD 02 EMPAT LAWANG_159985,8,  -   ,3027681,378.460.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,109,9. PT2/Batch 2,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12009125,SMS PT2 ODC TMO FC 250_-1607_3625,8,  -   ,3027681,378.460.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,108,9. PT2/Batch 2,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12102269,SMS PT2 ODC TSS FD D01 EMPAT LWG 82694,8,  -   ,2453815,306.726.875,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,107,9. PT2/Batch 2,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12596929,SMS PT2 TSS FD D01 EMPAT LAWANG_55956,8,  -   ,3027681,378.460.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,106,9. PT2/Batch 2,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12126336,SMS PT2 LHT FE D04 250_-1689_3813,16,  -   ,5262146,328.884.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,21,9. PT2/Batch 2,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
11434851,SMS PT2 PDP FA D04 EMPAT LAWANG 6943,16,  -   ,5526512,345407,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,20,9. PT2/Batch 2,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12002800,SMS PT2 PDP FB D01 250_-1703_3593,16,  -   ,5262146,328.884.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,19,9. PT2/Batch 2,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12002925,SMS PT2 PDP FE D02 250_-1698_3590,16,  -   ,5262146,328.884.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,18,9. PT2/Batch 2,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12002971,SMS PT2 PDP FA D03 EMPAT LAWANG_37676,16,  -   ,5262146,328.884.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,17,9. PT2/Batch 2,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12003061,SMS PT2 PDP FE D02 EMPAT LAWANG_117933,16,  -   ,5262146,328.884.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,16,9. PT2/Batch 2,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12004038,SMS PT2 PDP FA D02 EMPAT LAWANG_37672,16,  -   ,5262146,328.884.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,15,9. PT2/Batch 2,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12102400,SMS PT2 ODC PGA FG D02 LAHAT 504,16,  -   ,3844315,2.402.696.875,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,14,9. PT2/Batch 2,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12102609,SMS PT2 ODC PGA FG D02 LAHAT 47043,16,  -   ,3844315,2.402.696.875,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,13,9. PT2/Batch 2,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
11998495,SMS PT2 ODC SPP FX D02 MUSI RAWAS_117761,16,  -   ,3844315,2.402.696.875,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,12,9. PT2/Batch 2,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
11998548,SMS PT2 ODC SPP FJ D04 KOTA LLG_82566,16,  -   ,3844315,2.402.696.875,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,11,9. PT2/Batch 2,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
11998612,SMS PT2 ODC TMO FJ D02 MUSI RAWAS_200,16,  -   ,3844315,2.402.696.875,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,10,9. PT2/Batch 2,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12541729,BBL PT2 EXPAND ODP-MGR-FD-19,16,  -   ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,736,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,Core Distribusi Habis,,,,,#N/A,,,,
12541736,BBL PT2 EXPAND ODP-MGR-FD-52,16,  -   ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,735,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12541743,BBL PT2 EXPAND ODP-MGR-FD-67,16,  -   ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,734,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12541759,BBL PT2 EXPAND ODP-MGR-FD-68,16,  -   ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,733,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12541537,BBL PT2 EXPAND ODP-MGR-FC-54,16,  -   ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,732,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12541516,BBL PT2 EXPAND ODP-MGR-FC-33,16,  -   ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,730,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,Core Distribusi Habis,,,,,#N/A,,,,
12541503,BBL PT2 EXPAND ODP-MGR-FC-29,16,  -   ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,728,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12541498,BBL PT2 EXPAND ODP-MGR-FC-25,16,  -   ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,727,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12539868,BBL PT2 EXPAND ODP-MGR-FBD-014,16,  8 ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,725,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,05. Go Live,Ready,,,,,,,,,,#N/A,,,,
12539841,BBL PT2 EXPAND ODP-MGR-FB-75,16,  -   ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,724,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12539893,BBL PT2 EXPAND ODP-MGR-FBG-001,16,  -   ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,722,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12539528,BBL PT2 EXPAND ODP-MGR-FB-52,16,  -   ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,718,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,Core Distribusi Habis,,,,,#N/A,,,,
12539513,BBL PT2 EXPAND ODP-MGR-FB-34,16,  -   ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,717,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,Core Distribusi Habis,,,,,#N/A,,,,
12539506,BBL PT2 EXPAND ODP-MGR-FB-33,16,  -   ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,716,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,Core Distribusi Habis,,,,,#N/A,,,,
12539493,BBL PT2 EXPAND ODP-MGR-FB-31,16,  -   ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,714,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12539195,BBL PT2 EXPAND ODP-MGR-FB-061,16,  -   ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,712,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12539262,BBL PT2 EXPAND ODP-MGR-FB-10,16,  -   ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,707,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12539273,BBL PT2 EXPAND ODP-MGR-FB-27,16,  -   ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,706,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12538810,BBL PT2 EXPAND ODP-MGR-FB-02,16,  -   ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,704,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12538808,BBL PT2 EXPAND ODP-MGR-FAX-003,16,  -   ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,703,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12538794,BBL PT2 EXPAND ODP-MGR-FAW-008,16,  -   ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,702,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,05. Go Live,Ready,,,,,,,,,,#N/A,,,,
12534506,BBL PT2 EXPAND ODP-MGR-FAM-039,16,  -   ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,701,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12533349,BBL PT2 EXPAND ODP-MGR-FAM-041,16,  -   ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,700,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12533336,BBL PT2 EXPAND ODP-MGR-FAM-038,16,  -   ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,699,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12533308,BBL PT2 EXPAND ODP-MGR-FAM-013,16,  -   ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,697,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12533183,BBL PT2 EXPAND ODP-MGR-FAL-033,16,  -   ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,694,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12533008,BBL PT2 EXPAND ODP-MGR-FAL-003,16,  -   ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,692,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12529905,BBL PT2 EXPAND ODP-MGR-FA-35,16,  -   ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,685,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12529769,BBL PT2 EXPAND ODP-MGR-FA-16,16,  -   ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,683,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,Core Distribusi Habis,,,,,#N/A,,,,
12529481,BBL PT2 EXPAND ODP-MGR-FA-013,16,  -   ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,678,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12533169,JMB PT2 EXPAND ODP-MAB-FF-81,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,JAMBI,PT2,Telkom Akses,677,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,05. Go Live,Ready,,,,,,,,,,#N/A,,,,
12531849,JMB PT2 EXPAND ODP-MAB-FD-15,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,JAMBI,PT2,Telkom Akses,676,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12533872,JMB PT2 EXPAND ODP-MAB-FM-05,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,JAMBI,PT2,Telkom Akses,675,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12533838,JMB PT2 EXPAND ODP-MAB-FK-38,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,JAMBI,PT2,Telkom Akses,674,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12533787,JMB PT2 EXPAND ODP-MAB-FK-36,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,JAMBI,PT2,Telkom Akses,673,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12533757,JMB PT2 EXPAND ODP-MAB-FK-126,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,JAMBI,PT2,Telkom Akses,671,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12533737,JMB PT2 EXPAND ODP-MAB-FK-122,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,JAMBI,PT2,Telkom Akses,670,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12533704,JMB PT2 EXPAND ODP-MAB-FK-121,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,JAMBI,PT2,Telkom Akses,669,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12533660,JMB PT2 EXPAND ODP-MAB-FH-110,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,JAMBI,PT2,Telkom Akses,668,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,Kapasitas sudah 16,,,,,#N/A,,,,
12533395,JMB PT2 EXPAND ODP-MAB-FG-45,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,JAMBI,PT2,Telkom Akses,662,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12532945,JMB PT2 EXPAND ODP-MAB-FR-178,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,JAMBI,PT2,Telkom Akses,660,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12532911,JMB PT2 EXPAND ODP-MAB-FF-75,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,JAMBI,PT2,Telkom Akses,659,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12532803,JMB PT2 EXPAND ODP-MAB-FF-49,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,JAMBI,PT2,Telkom Akses,658,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,05. Go Live,Ready,,,,,,,,,,#N/A,,,,
12532684,JMB PT2 EXPAND ODP-MAB-FN-08,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,JAMBI,PT2,Telkom Akses,654,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12532269,JMB PT2 EXPAND ODP-MAB-FF-101,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,JAMBI,PT2,Telkom Akses,652,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12532248,JMB PT2 EXPAND ODP-MAB-FE-86,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,JAMBI,PT2,Telkom Akses,651,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12532149,JMB PT2 EXPAND ODP-MAB-FE-41,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,JAMBI,PT2,Telkom Akses,650,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,05. Go Live,Ready,,,,,,,,,,#N/A,,,,
12532101,JMB PT2 EXPAND ODP-MAB-FD-86,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,JAMBI,PT2,Telkom Akses,649,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12531934,JMB PT2 EXPAND ODP-MAB-FD-212,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,JAMBI,PT2,Telkom Akses,647,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
